danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Position,Genres,Artist_Name,Date
0.783,0.435,7,-7.78,1,0.0588,0.282,0.0,0.0833,0.512,106.974,210220,4,94,alt z**dance pop**pop**post-teen pop,Tate McRae,6/28/21
0.686,0.566,9,-5.977,1,0.0423,0.254,0.0,0.11,0.542,146.042,203381,4,99,,Elvie Shane,6/28/21
0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747,4,5,pop**uk pop,Ed Sheeran,7/5/21
0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173,4,11,dance pop**pop,Doja Cat,7/5/21
0.493,0.653,0,-5.666,0,0.0466,0.269,0.0,0.511,0.852,142.347,121573,4,14,hip hop**rap,"Tyler, The Creator",7/5/21
0.827,0.571,11,-7.949,1,0.366,0.0195,0.0,0.166,0.62,142.034,146419,4,40,hip hop**rap,"Tyler, The Creator",7/5/21
0.743,0.655,6,-5.015,0,0.159,0.114,0.0,0.0764,0.785,172.031,261335,4,41,latin**reggaeton**trap latino,Nio Garcia,7/5/21
0.62,0.586,1,-6.612,1,0.212,0.155,0.0,0.535,0.487,137.131,130980,4,42,hip hop**rap,"Tyler, The Creator",7/5/21
0.371,0.75,7,-5.382,0,0.402,0.601,0.0,0.482,0.729,173.456,155293,4,48,hip hop**rap,"Tyler, The Creator",7/5/21
0.933,0.656,2,-5.85,1,0.322,0.129,0.0,0.161,0.934,119.987,159083,4,51,north carolina hip hop**rap,DaBaby,7/5/21
0.703,0.845,10,-4.851,0,0.337,0.169,0.0,0.122,0.745,97.672,146482,4,55,hip hop**rap,"Tyler, The Creator",7/5/21
0.683,0.615,5,-5.737,1,0.0966,0.222,8.25e-06,0.154,0.45,77.014,188893,4,57,dance pop**pop,Doja Cat,7/5/21
0.467,0.635,7,-6.115,1,0.154,0.314,4.16e-06,0.844,0.51,127.596,88625,3,59,hip hop**rap,"Tyler, The Creator",7/5/21
0.468,0.652,0,-4.912,1,0.0722,0.333,0.000318,0.55,0.39,140.223,588139,4,60,hip hop**rap,"Tyler, The Creator",7/5/21
0.685,0.855,1,-6.724,0,0.438,0.329,8.9e-05,0.301,0.46,157.181,223719,4,66,hip hop**rap,"Tyler, The Creator",7/5/21
0.665,0.469,10,-7.778,0,0.13,0.565,0.000317,0.219,0.142,115.852,229565,4,68,hip hop**rap,"Tyler, The Creator",7/5/21
0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4,78,indie rock italiano**italian pop,Maneskin,7/5/21
0.454,0.866,2,-5.348,1,0.391,0.121,0.0067,0.167,0.518,92.463,175123,4,84,hip hop**rap,"Tyler, The Creator",7/5/21
0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4,88,dance pop**pop,Doja Cat,7/5/21
0.912,0.655,8,-6.029,0,0.162,0.315,3.39e-05,0.0894,0.793,91.942,138293,4,93,dance pop**pop,Doja Cat,7/5/21
0.555,0.712,1,-7.446,1,0.323,0.0451,5.14e-06,0.182,0.555,78.958,515865,4,95,hip hop**rap,"Tyler, The Creator",7/5/21
0.766,0.814,2,-3.367,1,0.0733,0.044,1.08e-05,0.195,0.481,108.07,203588,4,99,hip hop**rap,"Tyler, The Creator",7/5/21
0.617,0.627,1,-4.694,1,0.0269,0.789,1.72e-06,0.11,0.351,112.096,269724,4,14,alternative metal**contemporary country**country**country road**modern country rock**outlaw country**redneck,Aaron Lewis,7/12/21
0.443,0.72,7,-3.743,0,0.0733,0.0669,0.0,0.0909,0.374,89.378,301304,4,49,dmv rap**pop**r&b**rap,Brent Faiyaz,7/12/21
0.532,0.708,0,-8.121,1,0.0505,0.435,0.0236,0.107,0.586,167.977,254467,4,73,eau claire indie**folktronica**indie pop,Big Red Machine,7/12/21
0.74,0.611,7,-7.312,1,0.155,0.227,0.0,0.0991,0.534,129.947,221816,4,81,chicago drill**chicago rap**drill**rap**southern hip hop**trap,G Herbo,7/12/21
0.849,0.707,0,-6.002,1,0.113,0.0266,8.58e-06,0.618,0.602,104.027,248040,4,82,afro dancehall**afropop**azonto**nigerian hip hop**nigerian pop,WizKid,7/12/21
0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,173640,4,83,modern indie pop,Tai Verdes,7/12/21
0.602,0.477,9,-8.425,1,0.032,0.268,3.1e-05,0.173,0.552,183.89,213493,4,90,contemporary country**outlaw country,Chris Stapleton,7/12/21
0.535,0.915,11,-3.819,1,0.0991,0.00699,0.0,0.224,0.731,140.13,178613,4,91,contemporary country**country**country road,Old Dominion,7/12/21
0.581,0.86,7,-4.092,1,0.039,0.048,0.0,0.169,0.79,148.318,210480,4,95,contemporary country**country**country pop,Jameson Rodgers,7/12/21
0.702,0.741,9,-5.33,1,0.0427,0.00544,0.0,0.337,0.646,124.925,187585,4,1,k-pop**k-pop boy group,BTS,7/19/21
0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4,3,australian hip hop,The Kid LAROI,7/19/21
0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,184213,4,13,dfw rap**melodic rap**rap,Post Malone,7/19/21
0.893,0.463,1,-5.301,1,0.36,0.199,0.0,0.318,0.591,81.026,229601,4,16,escape room**pop**r&b**rap latina**trap queen,BIA,7/19/21
0.765,0.373,8,-9.921,1,0.0713,0.341,0.525,0.112,0.554,85.016,195777,4,39,art pop**electropop**pop,Billie Eilish,7/19/21
0.434,0.889,9,-5.684,1,0.0509,0.395,0.0,0.273,0.845,113.326,153338,5,50,black americana**contemporary country**country road,Kane Brown,7/19/21
0.784,0.474,8,-6.139,1,0.0524,0.333,0.0,0.278,0.64,128.012,204434,4,78,hip hop**queens hip hop**rap**sudanese pop**underground hip hop,Bas,7/19/21
0.659,0.688,6,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979,273474,4,89,reggaeton**trap latino,Mora,7/19/21
0.592,0.494,4,-10.618,0,0.0747,0.237,0.0,0.13,0.231,132.037,209771,4,94,latin**reggaeton**trap latino,Bad Bunny,7/19/21
0.583,0.867,11,-4.17,1,0.0637,0.143,0.0,0.0863,0.962,160.096,164678,4,100,contemporary country**country**country pop,Carly Pearce,7/19/21
0.74,0.576,6,-6.744,0,0.146,0.0249,0.0,0.104,0.315,110.095,209476,4,14,dance pop**pop**post-teen pop**r&b**urban contemporary,Normani,7/26/21
0.662,0.686,7,-8.302,1,0.332,0.251,5.59e-06,0.349,0.678,143.971,215000,4,49,brooklyn drill,Pop Smoke,7/26/21
0.437,0.527,6,-6.967,1,0.465,0.185,0.0,0.153,0.701,187.815,181714,4,50,melodic rap**rap**trap,Trippie Redd,7/26/21
0.716,0.67,0,-6.995,0,0.101,0.526,0.0,0.13,0.411,145.043,203586,4,54,brooklyn drill,Pop Smoke,7/26/21
0.563,0.672,9,-7.226,0,0.0765,0.359,0.0,0.0972,0.284,99.772,156000,4,64,brooklyn drill,Pop Smoke,7/26/21
0.795,0.582,0,-7.365,0,0.054,0.275,0.0,0.239,0.778,134.055,214925,4,71,brooklyn drill,Pop Smoke,7/26/21
0.628,0.581,2,-8.377,1,0.188,0.46,0.0,0.152,0.259,145.396,120828,4,80,brooklyn drill,Pop Smoke,7/26/21
0.441,0.623,1,-7.331,0,0.0414,0.135,0.0,0.14,0.285,78.082,249231,4,82,brooklyn drill,Pop Smoke,7/26/21
0.675,0.608,3,-6.934,0,0.103,0.336,0.0,0.11,0.728,99.865,184800,4,86,brooklyn drill,Pop Smoke,7/26/21
0.829,0.512,6,-5.865,0,0.187,0.492,0.0,0.12,0.638,80.511,123987,4,87,brooklyn drill**nyc rap,Sleepy Hallow,7/26/21
0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,258004,4,89,dance pop**pop**uk pop,Dua Lipa,7/26/21
0.578,0.684,0,-5.908,1,0.191,0.107,0.0,0.49,0.595,106.743,228252,3,97,brooklyn drill,Pop Smoke,7/26/21
0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000,4,2,lgbtq+ hip hop**pop,Lil Nas X,8/2/21
0.456,0.679,1,-4.802,1,0.0324,0.176,0.0,0.103,0.483,184.075,212030,4,15,contemporary country**country**country road,Jason Aldean,8/2/21
0.671,0.639,2,-6.852,0,0.134,0.0928,0.0,0.0941,0.385,119.82,216000,5,41,australian hip hop,The Kid LAROI,8/2/21
0.833,0.498,10,-5.196,0,0.117,0.0493,0.0,0.119,0.259,139.928,153406,4,57,canadian hip hop**toronto rap,Smiley,8/2/21
0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120,4,81,latin**reggaeton**trap latino,Farruko,8/2/21
0.797,0.573,0,-7.85,1,0.319,0.159,0.0,0.144,0.445,124.995,206629,4,88,canadian hip hop**canadian trap**pop rap**rap**trap**trap soul,Belly,8/2/21
0.773,0.674,0,-5.233,1,0.312,0.0581,0.0,0.233,0.704,161.087,193618,4,89,kentucky hip hop**pop rap**rap**southern hip hop**trap,EST Gee,8/2/21
0.617,0.704,6,-7.61,0,0.0258,0.171,0.0,0.0924,0.57,91.541,180617,4,90,contemporary country**country**country road**modern country rock,Lee Brice,8/2/21
0.843,0.697,7,-6.542,1,0.349,0.0215,0.0,0.144,0.792,98.081,184833,4,92,kentucky hip hop**pop rap**rap**southern hip hop**trap,EST Gee,8/2/21
0.724,0.5,5,-7.112,0,0.259,0.41,0.0,0.115,0.317,97.694,171429,4,100,australian hip hop,The Kid LAROI,8/2/21
0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,298899,3,11,art pop**electropop**pop,Billie Eilish,8/9/21
0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,230125,4,37,bachata**bachata dominicana**latin**latin hip hop**latin pop**trap latino**tropical,Aventura,8/9/21
0.599,0.128,10,-17.261,1,0.109,0.974,0.121,0.115,0.367,159.679,244221,4,69,art pop**electropop**pop,Billie Eilish,8/9/21
0.895,0.389,7,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,196731,4,70,art pop**electropop**pop,Billie Eilish,8/9/21
0.757,0.598,11,-7.777,1,0.058,0.0904,0.551,0.15,0.18,124.951,210233,4,72,art pop**electropop**pop,Billie Eilish,8/9/21
0.849,0.48,9,-5.835,1,0.226,0.612,0.269,0.295,0.677,142.021,158463,4,80,art pop**electropop**pop,Billie Eilish,8/9/21
0.712,0.703,4,-6.174,0,0.199,0.0287,0.0,0.13,0.452,89.024,202247,4,87,alabama rap**pop r&b**pop rap**r&b**trap,Yung Bleu,8/9/21
0.403,0.159,1,-16.728,0,0.104,0.961,0.0121,0.34,0.0381,72.38,234761,4,90,art pop**electropop**pop,Billie Eilish,8/9/21
0.666,0.643,8,-7.01,1,0.423,0.386,0.0,0.283,0.756,96.375,105377,4,95,pop rap,Capella Grey,8/9/21
0.55,0.767,9,-6.281,1,0.0248,0.00141,3.07e-06,0.143,0.601,104.016,192027,3,96,contemporary country**country**country road**modern country rock,Scotty McCreery,8/9/21
0.866,0.64,6,-6.195,0,0.413,0.000697,0.000114,0.702,0.636,142.04,189307,4,99,hip hop**rap**tennessee hip hop**underground hip hop,Isaiah Rashad,8/9/21
0.748,0.74,8,-6.01,1,0.0484,0.0107,2.18e-05,0.101,0.518,121.004,220196,4,6,canadian contemporary r&b**canadian pop**pop,The Weeknd,8/16/21
0.801,0.688,1,-4.594,1,0.396,0.144,0.0,0.107,0.5,162.928,157675,4,67,deep underground hip hop**kentucky hip hop**rap,Jack Harlow,8/16/21
0.689,0.83,10,-4.047,0,0.302,0.121,0.0,0.318,0.703,94.566,214435,4,79,conscious hip hop**east coast hip hop**gangster rap**hardcore hip hop**hip hop**queens hip hop**rap,Nas,8/16/21
0.681,0.687,9,-7.612,1,0.332,0.0555,0.0,0.062,0.588,108.641,190345,3,80,melodic rap**rap,Lil Tecca,8/16/21
0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945,167480,4,82,contemporary country,Jordan Davis,8/16/21
0.682,0.721,0,-4.633,0,0.0284,0.0341,0.0,0.381,0.248,101.067,205653,4,86,uk hip hop,KSI,8/16/21
0.706,0.544,2,-7.275,1,0.0306,0.0273,0.0,0.087,0.477,115.935,177583,4,88,alt z**pop**social media pop,Nessa Barrett,8/16/21
0.557,0.565,7,-6.12,1,0.026,0.229,3.9e-06,0.119,0.187,125.956,226267,3,93,contemporary country**country**country road,Kenny Chesney,8/16/21
0.498,0.851,8,-5.496,1,0.326,0.132,4.21e-06,0.529,0.518,78.025,206778,4,100,conscious hip hop**east coast hip hop**gangster rap**hardcore hip hop**hip hop**queens hip hop**rap,Nas,8/16/21
0.827,0.731,4,-5.524,0,0.088,0.13,0.0,0.418,0.607,118.992,172833,4,4,dance pop**escape room**minnesota hip hop**pop**trap queen,Lizzo,8/23/21
0.587,0.847,0,-5.273,0,0.0594,0.00126,2.29e-06,0.111,0.376,149.954,162805,4,65,cali rap**pop rap,Sueco,8/23/21
0.663,0.432,8,-8.553,1,0.0382,0.448,2.62e-05,0.152,0.307,130.108,230881,4,78,melodic rap**trap,YNW Melly,8/23/21
0.528,0.627,11,-3.719,1,0.0373,0.0107,0.0,0.529,0.295,139.988,180371,4,79,ohio hip hop,Machine Gun Kelly,8/23/21
0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,202735,4,81,glam rock**mellow gold**piano rock,Elton John,8/23/21
0.767,0.762,1,-6.116,1,0.272,0.114,0.0,0.125,0.307,94.145,242234,4,89,bc underground hip hop**country rap,Tom MacDonald,8/23/21
0.403,0.711,8,-4.189,1,0.0569,0.137,0.0,0.109,0.801,203.803,170560,4,91,contemporary country**country**country road**modern country rock,Dustin Lynch,8/23/21
0.565,0.491,1,-6.902,1,0.221,0.0049,0.0,0.137,0.337,175.694,242085,4,97,dance pop**hip hop**pop**pop rap**r&b**rap**southern hip hop**urban contemporary,T-Pain,8/23/21
0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,184104,4,48,canadian pop**dance pop**pop**viral pop,Shawn Mendes,8/30/21
0.672,0.654,1,-4.528,1,0.0966,0.201,0.0,0.1,0.404,78.512,188026,4,49,melodic rap**rap**trap,Trippie Redd,8/30/21
0.756,0.698,6,-5.464,1,0.178,0.0849,0.0,0.221,0.66,77.497,247714,4,56,melodic rap**rap**trap,Trippie Redd,8/30/21
0.321,0.525,7,-9.891,0,0.131,0.0668,0.0,0.137,0.152,75.774,212064,4,60,florida rap,Rod Wave,8/30/21
0.74,0.564,8,-6.71,1,0.0688,0.0126,0.0,0.126,0.129,158.114,152025,4,67,melodic rap**rap**trap,Trippie Redd,8/30/21
0.689,0.695,11,-5.22,1,0.0429,0.019,0.0,0.123,0.359,75.05,168253,4,69,brostep**complextro**edm**electro,Skrillex,8/30/21
0.471,0.846,0,-5.269,1,0.0389,0.00279,2.86e-06,0.145,0.539,100.089,213719,4,73,black americana**contemporary country**country road,Kane Brown,8/30/21
0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,215507,4,75,pop**uk pop,Ed Sheeran,8/30/21
0.674,0.824,1,-4.74,1,0.0588,0.0309,0.0,0.0567,0.567,150.017,160000,3,86,melodic rap**rap**trap,Trippie Redd,8/30/21
0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,204094,4,90,alt z**gen z singer-songwriter**pop,Clinton Kane,8/30/21
0.425,0.672,0,-5.586,1,0.245,0.0921,0.0,0.0903,0.15,85.801,231771,4,91,florida rap,Rod Wave,8/30/21
0.634,0.804,11,-6.688,0,0.477,0.162,0.0,0.351,0.809,147.259,136377,4,92,melodic rap**rap**trap,Trippie Redd,8/30/21
0.712,0.636,1,-7.188,1,0.0566,0.303,0.0,0.112,0.126,134.927,155259,5,93,florida rap,Rod Wave,8/30/21
0.718,0.684,11,-5.16,0,0.248,0.0182,0.0,0.233,0.856,146.084,159452,4,94,melodic rap**rap**trap,Trippie Redd,8/30/21
0.944,0.693,11,-8.605,0,0.266,0.00789,0.0,0.164,0.626,134.061,159240,4,96,atl hip hop**atl trap**gangster rap**hip hop**melodic rap**pop rap**rap**trap,Young Thug,8/30/21
0.509,0.762,8,-4.57,1,0.0829,0.0922,0.0,0.0883,0.317,84.847,193493,4,99,florida rap,Rod Wave,8/30/21
0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,243187,4,6,chicago rap**rap,Kanye West,9/6/21
0.457,0.572,4,-6.739,1,0.0971,0.539,0.000277,0.0843,0.587,109.993,297000,4,10,chicago rap**rap,Kanye West,9/6/21
0.546,0.64,8,-5.582,1,0.37,0.0438,0.0,0.137,0.63,137.728,339250,4,11,chicago rap**rap,Kanye West,9/6/21
0.729,0.464,11,-9.185,0,0.398,0.363,0.0,0.129,0.27,107.819,204630,5,12,chicago rap**rap,Kanye West,9/6/21
0.756,0.69,7,-3.948,1,0.0639,0.27,0.0,0.303,0.399,148.092,147669,4,16,chicago rap**rap,Kanye West,9/6/21
0.319,0.236,5,-9.644,1,0.0318,0.898,1.62e-05,0.272,0.254,162.351,156091,4,17,chicago rap**rap,Kanye West,9/6/21
0.711,0.611,1,-5.453,1,0.329,0.00575,0.0,0.231,0.144,134.14,252070,4,18,hip hop**rap,Baby Keem,9/6/21
0.798,0.545,1,-6.466,1,0.168,0.00904,9.48e-05,0.258,0.212,118.029,226653,4,20,chicago rap**rap,Kanye West,9/6/21
0.681,0.63,1,-5.585,1,0.0385,0.00383,0.0,0.139,0.183,151.951,161053,4,22,hip hop**philly rap**pop rap**rap**southern hip hop**trap,Meek Mill,9/6/21
0.495,0.724,8,-6.762,1,0.0858,0.115,0.00384,0.0839,0.118,108.817,573659,5,26,chicago rap**rap,Kanye West,9/6/21
0.51,0.428,2,-8.455,0,0.233,0.785,0.0,0.274,0.112,84.272,195170,4,27,chicago rap**rap,Kanye West,9/6/21
0.643,0.638,7,-7.929,1,0.24,0.147,0.0,0.467,0.383,99.989,242400,4,28,chicago rap**rap,Kanye West,9/6/21
0.341,0.311,10,-7.482,1,0.0429,0.291,6.35e-05,0.11,0.0794,96.959,333462,3,30,chicago rap**rap,Kanye West,9/6/21
0.778,0.443,4,-8.638,1,0.0681,0.125,0.000162,0.126,0.122,109.967,323455,4,40,chicago rap**rap,Kanye West,9/6/21
0.76,0.422,0,-7.265,0,0.129,0.0409,0.0,0.152,0.271,82.965,145301,4,42,chicago rap**rap,Kanye West,9/6/21
0.424,0.534,5,-6.086,0,0.0384,0.129,0.0,0.352,0.344,111.189,197898,4,43,chicago rap**rap,Kanye West,9/6/21
0.384,0.531,5,-6.965,1,0.0452,0.117,0.0,0.249,0.237,97.153,358622,4,52,chicago rap**rap,Kanye West,9/6/21
0.135,0.327,1,-8.059,0,0.0336,0.00632,0.786,0.138,0.0802,147.168,178061,3,53,chicago rap**rap,Kanye West,9/6/21
0.579,0.491,10,-7.934,1,0.0525,0.846,0.0,0.192,0.461,82.769,128313,4,58,chicago rap**rap,Kanye West,9/6/21
0.477,0.65,0,-6.574,1,0.311,0.209,0.000247,0.155,0.072,166.589,221250,4,59,chicago rap**rap,Kanye West,9/6/21
0.691,0.571,4,-6.412,1,0.0571,0.452,0.0,0.154,0.69,110.023,296795,4,63,chicago rap**rap,Kanye West,9/6/21
0.523,0.702,6,-6.74,0,0.0462,0.00397,0.0325,0.063,0.494,179.992,176413,4,64,dance pop**electropop**etherpop**indie poptimism**pop,Halsey,9/6/21
0.594,0.669,6,-4.683,0,0.202,0.0573,0.0,0.409,0.263,91.371,183297,4,68,chicago rap**rap,Kanye West,9/6/21
0.72,0.426,1,-7.274,0,0.311,0.143,0.0,0.535,0.201,83.06,162108,4,70,chicago rap**rap,Kanye West,9/6/21
0.421,0.502,3,-6.35,1,0.0306,0.664,3.29e-06,0.381,0.291,126.904,310394,4,77,chicago rap**rap,Kanye West,9/6/21
0.701,0.444,7,-10.814,0,0.0443,0.22,0.0,0.104,0.198,144.023,104219,3,90,chicago rap**rap,Kanye West,9/6/21
0.915,0.72,8,-3.126,1,0.0459,0.025,1.42e-05,0.0942,0.631,126.986,131067,4,96,latin**reggaeton**reggaeton colombiano**trap latino,J Balvin,9/6/21
0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,257605,4,1,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,221980,4,2,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,291175,4,3,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.423,0.667,6,-7.012,0,0.326,0.758,0.0,0.246,0.496,86.743,336511,4,4,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887,242966,4,5,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.686,0.385,7,-8.35,0,0.297,0.614,0.0,0.131,0.147,143.07,296568,4,7,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.701,0.741,2,-6.157,1,0.313,0.112,0.0,0.699,0.588,140.177,178623,4,8,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.568,0.56,9,-9.059,1,0.42,0.228,3.05e-06,0.39,0.246,130.019,308756,4,9,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.73,0.576,2,-5.442,1,0.287,0.354,3.59e-05,0.15,0.155,92.131,228461,4,10,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.84,0.744,1,-4.751,1,0.113,0.0181,0.0,0.629,0.171,83.737,204347,4,11,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.507,0.429,2,-7.726,1,0.326,0.0518,0.0,0.109,0.0744,91.0,273578,3,12,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.518,0.69,9,-6.15,1,0.107,0.128,0.0,0.176,0.59,77.837,205721,4,14,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.724,0.531,5,-4.108,0,0.298,0.225,0.0,0.11,0.141,89.901,239635,4,16,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.488,0.635,10,-7.19,1,0.26,0.179,8.16e-06,0.156,0.783,174.072,269884,4,18,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.59,0.493,7,-8.704,0,0.0367,0.402,0.00504,0.129,0.0498,150.026,252379,4,22,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.476,0.161,8,-11.665,0,0.0407,0.967,0.0381,0.109,0.0908,119.614,133763,4,24,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.519,0.851,7,-6.001,1,0.29,0.118,0.0,0.178,0.711,123.823,213104,5,25,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.843,0.485,10,-8.735,0,0.195,0.181,0.0675,0.107,0.689,100.053,192418,4,26,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.32,0.466,8,-6.77,1,0.0374,0.00645,0.0,0.133,0.338,177.693,229304,3,27,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.473,0.53,0,-8.506,1,0.249,0.812,6.92e-06,0.227,0.637,74.732,351220,3,35,canadian hip hop**canadian pop**hip hop**rap**toronto rap,Drake,9/13/21
0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4,16,pop**uk pop,Ed Sheeran,9/20/21
0.903,0.535,9,-6.434,1,0.0742,0.297,0.0,0.345,0.508,130.022,148779,4,28,,Chloe,9/20/21
0.667,0.582,11,-5.791,0,0.267,0.00466,0.0,0.124,0.141,121.972,316733,4,53,hip hop**rap,Baby Keem,9/20/21
0.715,0.625,5,-5.58,1,0.152,0.225,0.0,0.103,0.588,147.97,233514,4,63,baton rouge rap**trap,YoungBoy Never Broke Again,9/20/21
0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,4,64,modern alternative pop,THE ANXIETY,9/20/21
0.718,0.628,0,-5.334,1,0.373,0.0884,0.0,0.186,0.771,139.769,154433,4,68,north carolina hip hop**rap,DaBaby,9/20/21
0.806,0.653,8,-6.283,1,0.0902,0.0282,0.000784,0.107,0.85,150.058,200690,4,84,k-pop,LISA,9/20/21
0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4,10,lgbtq+ hip hop**pop,Lil Nas X,9/27/21
0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061,220433,4,37,pop,Taylor Swift,9/27/21
0.841,0.527,6,-8.116,1,0.149,0.0427,1.54e-06,0.12,0.582,163.975,174164,4,42,lgbtq+ hip hop**pop,Lil Nas X,9/27/21
0.923,0.533,11,-6.016,0,0.262,0.0504,0.0,0.102,0.587,133.991,145075,4,47,lgbtq+ hip hop**pop,Lil Nas X,9/27/21
0.606,0.671,10,-7.529,0,0.352,0.415,0.0,0.176,0.642,168.201,148571,4,71,baton rouge rap**trap,YoungBoy Never Broke Again,9/27/21
0.685,0.717,0,-6.456,0,0.0411,0.101,1.87e-05,0.266,0.549,127.963,221203,4,72,lgbtq+ hip hop**pop,Lil Nas X,9/27/21
0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,145800,4,80,afro r&b,CKay,9/27/21
0.742,0.734,8,-5.582,0,0.0407,0.629,0.00314,0.0834,0.541,114.952,146006,4,86,lgbtq+ hip hop**pop,Lil Nas X,9/27/21
0.708,0.598,3,-4.969,0,0.0617,0.202,0.0,0.183,0.561,144.09,161667,4,88,lgbtq+ hip hop**pop,Lil Nas X,9/27/21
0.768,0.764,0,-5.82,1,0.0295,0.0963,1.03e-05,0.114,0.472,92.965,170323,4,90,lgbtq+ hip hop**pop,Lil Nas X,9/27/21
0.629,0.445,3,-6.999,1,0.0258,0.77,2.92e-06,0.351,0.209,94.103,183241,4,97,lgbtq+ hip hop**pop,Lil Nas X,9/27/21
0.509,0.842,6,-5.394,1,0.0512,0.0506,0.0,0.0856,0.664,171.901,190452,4,98,contemporary country**country**country road**modern country rock,Zac Brown Band,9/27/21
